ID,sentence,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,REL,KandelMoles,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,directspeech_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
283,"L'institut a été fondé le 17 mars 1872 par décision du Reichstag. C'est le deuxième institut archéologique étranger d'Athènes, après l'école française d’Athènes établie en 1846.",9.106612903225805,8.958387096774196,10.5515585483871,57.37991935483872,17.81290322580645,50.983870967741936,14.61895003862225,5.5,74.93201612903229,83.69112903225808,8.91847741935484,4.806451612903226,1.5806451612903225,15.5,2.0,0.9354838709677419,0.0,149.0,49.0,31.0,29.0,2.0,1.0,11.0,9.0,16.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
221,Madeleine Laval (née le 9 juin 1912 - morte le 2 juin 2002) est une germaniste et une traductrice française.,10.451578947368422,9.141052631578948,8.946567315789476,53.97105263157897,13.915789473684212,40.05263157894737,12.486832980505138,4.0,71.50447368421054,79.78157894736843,5.928715789473684,4.473684210526316,1.5789473684210527,19.0,1.0,0.8421052631578947,0.0,85.0,30.0,19.0,16.0,1.0,1.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Le white sponge nævus ou white sponge nevus (WSN) est une pathologie rare des muqueuses de la bouche (parfois atteinte plus rare encore des sites vaginaux et rectaux) transmissible de façon autosomique dominante.,20.88,20.047272727272727,14.483639787878786,4.140000000000022,22.8969696969697,60.27272727272727,18.491933384829668,9.0,26.305000000000007,35.05000000000001,9.771042424242424,5.303030303030303,2.0,33.0,1.0,0.8484848484848485,0.0,175.0,66.0,33.0,28.0,1.0,1.0,9.0,8.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45,C'est la première grande académie d'art où le peintre espagnol Antonio Fabrés a enseigné et aussi le premier musée d'art des Amériques.,13.040000000000003,12.359199999999994,9.592631320000002,46.10000000000002,16.400000000000002,57.0,13.954451150103322,8.0,63.86500000000001,71.44999999999999,7.556000000000001,4.52,1.6,25.0,1.0,0.88,0.0,113.0,40.0,25.0,22.0,1.0,1.0,8.0,4.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133,"Ils se sont rencontrés chez Denise René, et Fruhtrunk s'inspire des sculptures monumentales de Di Teana pour créer sa création picturale de constructivisme, et il en fait un univers pictural rythmique et coloré.",19.53470588235294,19.951176470588237,13.76585764705883,15.566176470588253,25.364705882352943,66.35294117647058,20.320508075688775,11.0,36.113529411764716,43.900000000000006,7.723752941176471,5.176470588235294,1.8529411764705883,34.0,1.0,0.9117647058823529,0.0,176.0,63.0,34.0,31.0,1.0,1.0,11.0,10.0,13.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
467,"Pour le pacage, il faut distinguer de la vaine pâture qui se fait sur des terres appropriées.",9.781176470588235,7.849411764705884,8.399286882352943,55.21529411764709,16.211764705882356,28.764705882352942,13.954451150103322,2.0,72.8508823529412,81.44999999999999,6.416141176470589,4.411764705882353,1.588235294117647,17.0,1.0,1.0,0.0,75.0,27.0,17.0,17.0,1.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
463,"Pour que la masse des bobines suive les mouvements, il faut laisser entre elles et la fenêtre une boucle d'amortissement.",12.828571428571426,11.49857142857143,10.789568380952378,40.4914285714286,16.019047619047623,44.80952380952381,13.954451150103322,5.0,59.51357142857145,68.27857142857142,7.056838095238096,4.761904761904762,1.7142857142857142,21.0,1.0,0.9523809523809523,0.0,100.0,36.0,21.0,20.0,1.0,1.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
187,"C’est à lui de prévenir et de régler les situations de crise, et ainsi maintenir le bon ordre du groupe.",10.019047619047623,7.685714285714287,6.029689000000001,60.634285714285724,14.114285714285714,35.285714285714285,12.486832980505138,3.0,77.03738095238096,84.46904761904761,5.553028571428571,3.9523809523809526,1.4761904761904763,21.0,1.0,0.8571428571428571,0.0,83.0,31.0,21.0,18.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
464,Le Stade municipal de Bouna est un stade de football au nord-est de la Côte d'Ivoire.,8.474444444444444,5.363333333333333,4.768228666666669,66.36500000000002,9.422222222222222,34.66666666666667,8.477225575051662,3.0,82.41888888888889,90.0777777777778,6.156133333333333,3.7777777777777777,1.4444444444444444,18.0,1.0,0.8333333333333334,0.0,68.0,26.0,18.0,15.0,1.0,1.0,3.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
454,Le GH4 était le premier appareil hybride capable de filmer en 4K.,7.773333333333333,5.372500000000002,7.7029312500000024,60.70500000000002,14.8,45.333333333333336,12.486832980505138,4.0,78.28666666666668,87.53333333333333,7.174366666666668,4.416666666666667,1.5833333333333333,12.0,1.0,1.0,0.0,53.0,19.0,12.0,12.0,1.0,1.0,4.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
100,"La phase d'infection est bien évidemment toujours la première, mais l'enchaînement de ces phases n'est pas toujours linéaire, et dépend de la conception du botnet.",13.451428571428576,15.447142857142858,11.701783714285718,48.49357142857143,19.771428571428572,56.57142857142857,16.41640786499874,8.0,65.55142857142859,72.37142857142858,8.155942857142858,4.857142857142857,1.5357142857142858,28.0,1.0,0.8928571428571429,0.0,136.0,43.0,28.0,25.0,1.0,1.0,8.0,6.0,12.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0
111,L'eau dans laquelle on a fait bouillir des rafles de maïs contient des épaississants et peut être ajoutée à du potage ou transformée en gelée de maïs sucrée traditionnelle.,15.383333333333336,16.021,11.240243100000004,38.205000000000034,20.0,53.33333333333333,16.41640786499874,7.0,56.33666666666669,63.43333333333334,8.856666666666667,4.766666666666667,1.6333333333333333,30.0,1.0,0.9,0.0,143.0,49.0,30.0,27.0,1.0,1.0,7.0,6.0,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
141,"Dans l'argot DJ, un break est un passage où tous les éléments musicaux (voix, basses, etc.), à l'exception des percussions, disparaissent.",10.823478260869567,12.391304347826086,10.77817334782609,58.429130434782635,19.63478260869565,49.086956521739125,16.41640786499874,6.0,74.85500000000002,82.02826086956523,8.006017391304349,4.739130434782608,1.4782608695652173,23.0,1.0,0.9130434782608695,0.0,109.0,34.0,23.0,21.0,1.0,1.0,6.0,6.0,10.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
474,Les patriciens étaient souvent membres des conseils de ville et prenaient les rôles publics les plus importants.,9.08705882352941,13.390588235294118,15.316758647058826,60.19176470588238,11.505882352941178,64.05882352941177,10.745966692414834,8.0,77.18029411764708,85.44999999999999,7.344964705882353,5.588235294117647,1.5294117647058822,17.0,1.0,0.9411764705882353,0.0,95.0,26.0,17.0,16.0,1.0,1.0,8.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
440,"Le terme « chad » est souvent utilisé pour désigner une personne estimée, respectée et appréciée.",12.037500000000005,10.120000000000001,11.749246000000003,37.257500000000036,21.400000000000002,59.75,16.41640786499874,7.0,57.360000000000014,67.35,9.675475,5.0,1.8125,16.0,1.0,1.0,1.0,80.0,29.0,16.0,16.0,1.0,1.0,7.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
161,"La décoloration violette du sac d'urine est souvent la seule constatation, fréquemment notée par les soignants.",12.55764705882353,13.11352941176471,14.970885058823534,35.309411764705914,16.211764705882356,52.294117647058826,13.954451150103322,6.0,55.533235294117674,65.44999999999999,8.273788235294118,5.529411764705882,1.8235294117647058,17.0,1.0,1.0,0.0,94.0,31.0,17.0,17.0,1.0,1.0,6.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
211,Le Sony Alpha 380 (typographié α 380) est un reflex d'entrée de gamme commercialisé à partir du premier trimestre 2009 par Sony.,10.823478260869567,11.367391304347827,9.499944869565219,58.429130434782635,14.417391304347825,44.73913043478261,12.486832980505138,5.0,74.85500000000002,82.02826086956523,6.632973913043479,4.521739130434782,1.4782608695652173,23.0,1.0,0.9130434782608695,0.0,104.0,34.0,23.0,21.0,1.0,1.0,5.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
425,"Son nom est une appropriation de celui du groupe antinazi La Rose Blanche, sans rapport avec ce groupe.",12.407777777777778,9.55,9.994762888888893,38.165000000000035,11.644444444444446,40.22222222222222,10.745966692414834,4.0,57.885555555555555,67.41111111111113,2.6472444444444445,4.666666666666667,1.7777777777777777,18.0,1.0,0.9444444444444444,0.0,84.0,32.0,18.0,17.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
341,"L'ethnolinguistique, selon ce premier paradigme, vise à décrire et définir des typologies. Ces typologies permettent de classer et de comparer les différentes langues.",14.656666666666666,12.24125,16.277713958333337,11.355000000000025,18.133333333333333,62.0,13.954451150103322,6.0,35.35333333333335,47.866666666666674,8.4902,5.875,2.1666666666666665,12.0,2.0,0.875,0.0,141.0,52.0,24.0,21.0,2.0,1.0,12.0,8.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
214,"Le Stade municipal de Bouna est un stade de football qui se situe dans la ville de Bouna, au nord-est de la Côte d'Ivoire.",11.342307692307696,8.96076923076923,4.771442769230767,60.052692307692325,11.938461538461539,37.53846153846154,8.477225575051662,3.0,75.87153846153848,82.33076923076922,5.540753846153847,3.6923076923076925,1.4230769230769231,26.0,1.0,0.7692307692307693,0.0,96.0,37.0,26.0,20.0,1.0,1.0,3.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
236,"Melville, qui fut lui aussi marin, et notamment baleinier de 1840 à 1842, comme la plupart des héros de ses romans, s'est inspiré de faits réels.",11.110370370370372,12.131111111111117,8.14718062962963,63.49666666666667,13.762962962962963,45.51851851851852,10.745966692414834,5.0,78.73574074074074,84.7648148148148,8.356977777777779,4.2592592592592595,1.3703703703703705,27.0,1.0,0.9259259259259259,0.0,115.0,37.0,27.0,25.0,1.0,1.0,5.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84,"Elle a remplacé la chambre des comptes de la Cour suprême, qui a été dissoute en 1998 et dont sont également issus la Cour de cassation et le Conseil d'État.",13.248387096774195,13.213870967741933,7.143516838709683,55.2925806451613,18.851612903225806,56.806451612903224,15.24744871391589,8.0,71.07048387096773,76.83387096774193,6.121793548387098,4.064516129032258,1.4193548387096775,31.0,1.0,0.8064516129032258,0.0,126.0,44.0,31.0,25.0,1.0,1.0,8.0,5.0,9.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
444,"Les beakheads se trouvent dans l'architecture romane. Ils sont principalement en Angleterre, Irlande, Espagne, France, Anjou et Normandie.",9.230789473684215,11.827894736842104,16.67331731578947,45.803026315789495,10.115789473684211,51.60526315789474,9.70820393249937,4.0,65.65223684210528,76.3907894736842,4.626463157894737,6.052631578947368,1.7894736842105263,9.5,2.0,1.0,0.0,115.0,34.0,19.0,19.0,2.0,1.0,8.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0
146,L'Union internationale du cinéma (abrégé en UNICA) est une association représentée à l'UNESCO et dont le but est la promotion du cinéma et de ses auteurs à travers le monde.,15.696250000000003,15.323437500000004,9.182686968750005,39.52375000000003,21.55,53.875,17.491376746189438,7.0,57.22000000000001,63.82499999999999,7.508450000000001,4.40625,1.59375,32.0,1.0,0.8125,0.0,141.0,51.0,32.0,26.0,1.0,1.0,7.0,7.0,12.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
346,"Dès la fin de l'exposition, le comité d'organisation décide d'acquérir une partie des œuvres afin de réunir les collections du futur musée de l'école de Nancy, qui ouvrira 70 ans plus tard.",17.461111111111112,16.84916666666667,8.69335225,33.995000000000026,23.28888888888889,49.888888888888886,18.491933384829668,5.0,51.88222222222224,58.04444444444444,8.364766666666668,4.305555555555555,1.6111111111111112,36.0,1.0,0.8611111111111112,0.0,155.0,58.0,36.0,31.0,1.0,1.0,5.0,8.0,15.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
166,"Ce n'est pas un sky lobby, car les résidents peuvent également prendre des ascenseurs vers des étages supérieurs au 44e étage.",11.762727272727272,11.835454545454546,10.649978909090912,49.914090909090945,19.709090909090907,49.27272727272727,16.41640786499874,6.0,67.57909090909094,75.51818181818182,8.9862,4.7272727272727275,1.5909090909090908,22.0,1.0,0.9545454545454546,0.0,104.0,35.0,22.0,21.0,1.0,1.0,6.0,6.0,11.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
129,Dunkerque 2013 ou Dunkerque Capitale régionale de la culture 2013 est le nom de l'ensemble des festivités culturelles qui se déroulent à Dunkerque et dans son agglomération au cours de l'année 2013.,17.452352941176475,18.56588235294118,12.036489705882357,30.495588235294143,20.658823529411766,66.35294117647058,16.41640786499874,11.0,49.101764705882374,55.900000000000006,5.401694117647059,4.882352941176471,1.6764705882352942,34.0,1.0,0.7941176470588235,0.0,166.0,57.0,34.0,27.0,1.0,1.0,11.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
442,Le père Noël est doublé par Thierry Wermuth dans cet épisode.,8.009090909090911,5.47909090909091,8.236038727272728,57.23363636363637,8.036363636363637,38.27272727272727,8.477225575051662,3.0,75.39863636363637,85.07727272727271,3.4165090909090914,4.545454545454546,1.6363636363636365,11.0,1.0,1.0,0.0,50.0,18.0,11.0,11.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
320,Un moteur de workflow est un dispositif logiciel permettant d'exécuter des instances de workflow.,12.286666666666669,12.131999999999998,14.761886200000003,33.690000000000026,19.333333333333332,61.666666666666664,15.24744871391589,7.0,54.38833333333335,64.81666666666666,10.218,5.533333333333333,1.8666666666666667,15.0,1.0,0.8666666666666667,0.0,83.0,28.0,15.0,13.0,1.0,1.0,7.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
247,Ce principe met en évidence le caractère fondamentalement probabiliste de la mécanique quantique.,20.341538461538466,15.503846153846155,19.916134769230766,-27.621538461538428,26.738461538461536,66.84615384615384,17.491376746189438,7.0,1.3126923076923163,16.20384615384617,9.147107692307694,6.461538461538462,2.6153846153846154,13.0,1.0,1.0,0.0,84.0,34.0,13.0,13.0,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
399,"En 2011, Google annonce le rachat de Zagat et l'intègre à Google + Local en avril 2012, le rendant disponible gratuitement.",11.142857142857142,11.274285714285718,10.50957547619048,52.57714285714289,16.019047619047623,44.80952380952381,13.954451150103322,5.0,70.02785714285716,77.99285714285713,6.304933333333333,4.714285714285714,1.5714285714285714,21.0,1.0,0.9047619047619048,0.0,99.0,33.0,21.0,19.0,1.0,1.0,5.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
180,"Elle remet aussi quelques prix : la Médaille Massey, la Médaille d'Or, la Médaille Camsell et le Prix canadien de l'innovation environnementale.",14.927826086956525,14.439130434782605,13.334630304347826,29.003043478260906,14.417391304347825,57.78260869565217,12.486832980505138,8.0,49.255000000000024,58.37608695652176,5.259930434782609,5.173913043478261,1.826086956521739,23.0,1.0,0.8260869565217391,0.0,119.0,42.0,23.0,19.0,1.0,1.0,8.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
499,"L'enseignement est désormais unifié, incluant médecine, chirurgie et accouchements.",16.63,17.482,23.575395200000003,-6.354999999999983,28.0,70.0,16.41640786499874,6.0,20.210000000000008,34.30000000000001,11.549000000000001,7.2,2.4,10.0,1.0,1.0,0.0,72.0,24.0,10.0,10.0,1.0,1.0,6.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
28,"L'anuscopie est un examen médical faisant partie de l'examen proctologique, qui comprend également le toucher rectal et la rectoscopie.",16.2,14.862857142857145,14.989461952380953,16.32000000000002,21.733333333333334,63.857142857142854,17.491376746189438,9.0,38.485000000000014,48.849999999999994,9.312552380952383,5.476190476190476,2.0,21.0,1.0,1.0,0.0,115.0,42.0,21.0,21.0,1.0,1.0,9.0,7.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
32,"De nos jours, la plaine de la Messara est communément appelée le « verger de la Crète », de nombreux exploitations agricoles profitant de son sol fertile.",14.60666666666667,14.050000000000004,10.542675481481488,38.43000000000001,19.68888888888889,56.62962962962963,16.41640786499874,8.0,56.92833333333334,64.61666666666665,8.356977777777779,4.666666666666667,1.6666666666666667,27.0,1.0,0.8148148148148148,1.0,126.0,45.0,27.0,22.0,1.0,1.0,8.0,6.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
436,"On a aussi trouvé des statues du Bouddha en bronze, des plaques de terre cuite, des perles de verre et d'autres petits objets sur le site.",11.984444444444446,11.25888888888889,7.058319333333337,57.23000000000002,10.8,41.81481481481482,3.0,4.0,73.2838888888889,79.72777777777777,6.602533333333333,4.074074074074074,1.4444444444444444,27.0,1.0,0.8888888888888888,0.0,110.0,39.0,27.0,24.0,1.0,1.0,4.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
270,"Dans la biographie de Philip Marchand en 1989, Neil Postman rappelle le pouvoir heuristique des hypothèses de McLuhan.",11.693684210526317,12.611578947368422,13.27908910526316,45.06578947368425,16.02105263157895,55.8421052631579,13.954451150103322,7.0,63.75710526315791,72.62368421052633,3.435557894736842,5.2105263157894735,1.6842105263157894,19.0,1.0,0.9473684210526315,0.0,99.0,32.0,19.0,18.0,1.0,1.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,Cette valeur locative est ensuite diminuée d’un abattement de 50 % pour la TFPB et de 20 % pour la TFNB de manière à obtenir le revenu cadastral servant à l’imposition.,14.770967741935486,14.581290322580642,8.850570354838712,44.37645161290326,24.012903225806454,60.03225806451613,19.431676725154983,9.0,61.57370967741936,68.05967741935484,7.649858064516129,4.354838709677419,1.5483870967741935,31.0,1.0,0.8387096774193549,0.0,135.0,48.0,31.0,26.0,1.0,1.0,9.0,9.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
38,"La Patinoire olympique de Gjøvik est une salle de sport située à Gjøvik, en Norvège, construite à l'occasion des Jeux olympiques d'hiver de 1994.",13.611538461538462,13.127307692307689,9.972849423076923,43.783461538461566,16.553846153846155,49.07692307692308,13.954451150103322,6.0,61.71769230769233,69.25384615384614,6.148061538461539,4.576923076923077,1.6153846153846154,26.0,1.0,0.8461538461538461,0.0,119.0,42.0,26.0,22.0,1.0,1.0,6.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18,"Divers problèmes peuvent être évalués à l'aide de cette échelle comme des problèmes cognitifs, d'opposition, d'hyperactivité, anxieux et sociaux présents chez les enfants ainsi que les adolescents.",18.923333333333336,19.788999999999994,15.944123900000005,12.82500000000001,22.66666666666667,73.33333333333334,18.491933384829668,13.0,34.25666666666669,43.03333333333333,7.804,5.566666666666666,1.9333333333333333,30.0,1.0,0.9,0.0,167.0,58.0,30.0,27.0,1.0,1.0,13.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
489,"Un tunnelier est une machine qui creuse des tunnels dans différents types de sols, du sable au granite.",11.096666666666668,9.55,9.994762888888893,47.56500000000001,16.08888888888889,45.77777777777778,13.954451150103322,5.0,66.06333333333333,74.96666666666667,8.7878,4.666666666666667,1.6666666666666667,18.0,1.0,1.0,0.0,84.0,30.0,18.0,18.0,1.0,1.0,5.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
197,L’Ordre des psychologues du Québec est un ordre professionnel qui regroupe les psychologues du Québec.,12.037500000000005,12.180625,14.321680812500002,37.257500000000036,16.400000000000002,41.0,13.954451150103322,4.0,57.360000000000014,67.35,5.727975,5.4375,1.8125,16.0,1.0,0.8125,0.0,87.0,29.0,16.0,13.0,1.0,1.0,4.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
412,Les compétitions de trampoline des Jeux mondiaux de 2017 se déroulent du 24 juillet au 26 juillet 2017 à Wrocław.,8.140000000000004,10.471500000000002,10.061139149999999,72.32500000000002,12.0,55.0,10.745966692414834,7.0,87.33999999999999,94.19999999999999,5.729,4.65,1.35,20.0,1.0,0.85,0.0,93.0,27.0,20.0,17.0,1.0,1.0,7.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
126,"Le terme blueprint désigne, en anglais, une reproduction d'un plan détaillé, ce que l'on appelle en dessin technique un dessin de définition.",14.420000000000002,13.335,11.385672500000002,34.425000000000026,19.6,57.333333333333336,16.41640786499874,8.0,53.84,62.400000000000006,9.743316666666667,4.833333333333333,1.75,24.0,1.0,0.9166666666666666,0.0,116.0,42.0,24.0,22.0,1.0,1.0,8.0,6.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
11,"En juin 1897, le plus récent de ses dirigeables, le Deutschland, prend feu lors d'un vol à Berlin et s'écrase, tuant à la fois le pionnier de l'aviation et son copilote.",12.246470588235294,14.132941176470588,6.502512294117647,67.81911764705885,18.30588235294118,51.64705882352941,13.954451150103322,6.0,81.57235294117648,85.9,7.723752941176471,3.9411764705882355,1.2352941176470589,34.0,1.0,0.8529411764705882,0.0,134.0,42.0,34.0,29.0,1.0,1.0,6.0,4.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
497,Ce principe montre que la mécanique quantique est fondamentalement probabiliste.,18.990000000000006,16.54,22.399425,-23.27499999999997,24.0,60.0,15.24744871391589,5.0,5.490000000000009,20.69999999999999,8.391,7.0,2.6,10.0,1.0,1.0,0.0,70.0,26.0,10.0,10.0,1.0,1.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
371,"Au début du XIIIe siècle, les Aldobrandeschi ont construit les murailles de la ville et la forteresse aldobrandesque.",13.718888888888891,13.213333333333331,14.567980333333335,28.765000000000025,13.866666666666667,45.77777777777778,12.486832980505138,5.0,49.70777777777778,59.85555555555558,5.278911111111112,5.444444444444445,1.8888888888888888,18.0,1.0,0.8888888888888888,0.0,98.0,34.0,18.0,16.0,1.0,1.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Un recourbe-cils permet de courber les cils naturels ou faux.,5.863636363636363,5.47909090909091,8.236038727272728,72.61545454545455,11.672727272727274,38.27272727272727,10.745966692414834,3.0,88.78045454545456,97.44090909090909,9.158327272727274,4.545454545454546,1.4545454545454546,11.0,1.0,0.9090909090909091,0.0,50.0,16.0,11.0,10.0,1.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
117,"Le passeport portugais (en portugais : passaporte português) est un document de voyage international délivré aux ressortissants portugais, et qui peut aussi servir de preuve de la citoyenneté portugaise.",21.037142857142857,21.166428571428575,18.841602785714286,-5.892142857142812,26.91428571428571,70.85714285714286,21.16590212458495,12.0,18.237142857142885,28.657142857142873,9.283800000000001,6.071428571428571,2.1785714285714284,28.0,1.0,0.8571428571428571,0.0,170.0,61.0,28.0,24.0,1.0,1.0,12.0,11.0,14.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
50,"Le record est de 17135 et fut établi le 31 janvier 2015, lors de la rencontre opposant Antwerp Giants face au Spirou Basket.",9.284347826086957,10.548260869565215,8.477362086956521,69.46391304347827,14.417391304347825,40.391304347826086,12.486832980505138,4.0,84.45500000000001,90.89782608695653,5.946452173913045,4.3478260869565215,1.3478260869565217,23.0,1.0,0.9565217391304348,0.0,100.0,31.0,23.0,22.0,1.0,1.0,4.0,3.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
240,"Le parapente est un aéronef dérivé du parachute, permettant la pratique du vol libre ou du paramoteur.",15.334117647058822,10.342941176470589,11.51214917647059,15.403529411764733,23.270588235294117,52.294117647058826,17.491376746189438,6.0,38.21558823529415,49.44999999999999,8.273788235294118,4.9411764705882355,2.0588235294117645,17.0,1.0,0.8823529411764706,0.0,84.0,35.0,17.0,15.0,1.0,1.0,6.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
397,Il vise à mettre en place des systèmes de certification et des projets contre la pauvreté dans les pays producteurs de bois tropicaux.,13.388695652173912,12.80086956521739,11.289464739130441,40.03782608695653,17.895652173913046,49.086956521739125,15.24744871391589,6.0,58.85500000000002,67.24565217391306,5.946452173913045,4.826086956521739,1.6956521739130435,23.0,1.0,0.9130434782608695,0.0,111.0,39.0,23.0,21.0,1.0,1.0,6.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
276,"Ces deux hommes, Mondrian promoteur de l’art abstrait et Eekman violemment contre, resteront liés par une amitié indéfectible tout au long de leur vie.",13.512,14.619999999999997,12.414959800000005,42.71600000000004,16.400000000000002,49.0,13.954451150103322,6.0,60.92100000000002,68.73,6.292800000000001,5.0,1.64,25.0,1.0,0.96,0.0,125.0,41.0,25.0,24.0,1.0,1.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
316,L'artiste dadaïste Max Ernst a peint des courbes de Lissajous en suspendant un pot de peinture percé au-dessus du canevas.,11.762727272727272,11.19318181818182,9.848181045454549,49.914090909090945,17.89090909090909,53.81818181818181,15.24744871391589,7.0,67.57909090909094,75.51818181818182,7.5507454545454555,4.590909090909091,1.5909090909090908,22.0,1.0,0.9545454545454546,0.0,101.0,35.0,22.0,21.0,1.0,1.0,7.0,5.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
104,"Cet ordinateur, baptisé « PowerBop », ne sera construit qu'à quelques centaines d'exemplaires et ne rencontrera aucun succès commercial et sera abandonné rapidement fin 1994.",16.822857142857142,17.465714285714284,14.221719857142858,24.322142857142882,22.62857142857143,63.714285714285715,18.491933384829668,10.0,44.52285714285716,52.94285714285715,9.847728571428572,5.285714285714286,1.8214285714285714,28.0,1.0,0.8928571428571429,1.0,148.0,51.0,28.0,25.0,1.0,1.0,10.0,8.0,15.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
203,Incident : la tranche 1 a été arrêtée durant une année à la suite d'un incendie en 1975 qui l'a fortement endommagée.,10.310434782608699,9.319565217391307,6.94348791304348,62.10739130434784,14.417391304347825,49.086956521739125,12.486832980505138,6.0,78.05500000000002,84.98478260869567,7.319495652173913,4.086956521739131,1.434782608695652,23.0,1.0,0.9565217391304348,0.0,94.0,33.0,23.0,22.0,1.0,1.0,6.0,3.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
